Collection Unique ID,Suborder,Family,Species name,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),North_America
WRK-WS-01756,Anisoptera,Libellulidae,Leucorrhinia intacta,149.154,186.986,27.58,26.702,27.612,26.839,6.541,8.742,7.197,9.377,0.438098889,0.175867508,0.015608458,-0.162831533,0.602941177,0.62979684,121.5189447,112.1892749,94.488,TRUE
WRK-WS-01858,Anisoptera,Libellulidae,Leucorrhinia intacta,126.992,152.827,25.548,23.897,25.792,24.236,6.276,7.948,6.72,8.678,0.581452606,0.211353712,0.049967242,-0.15238162,0.57480315,0.601219512,123.0756083,114.3148855,94.488,TRUE
WRK-WS-01860,Anisoptera,Libellulidae,Leucorrhinia intacta,117.958,155.407,24.246,24.162,24.246,24.268,5.842,8.213,6.35,8.361,0.580532519,0.164413432,0.007290343,-0.169465965,0.551666667,0.651898734,121.7450514,119.7324069,94.488,TRUE
WRK-WS-01861,Anisoptera,Libellulidae,Leucorrhinia intacta,135.56,178.989,26.278,24.892,26.543,25.675,6.424,8.827,6.964,9.705,0.642743222,0.195795548,0.046152903,-0.130814091,0.58662614,0.617230098,124.5143155,113.474065,94.488,TRUE
WRK-WS-01862,Anisoptera,Libellulidae,Leucorrhinia intacta,118.447,151.555,25.019,23.76,25.273,24.321,5.789,7.906,6.35,8.636,0.610971524,0.190165361,0.037282642,-0.139503002,0.586666667,0.606617647,121.9873071,115.2267443,94.488,TRUE
WRK-WS-02282,Anisoptera,Libellulidae,Leucorrhinia intacta,133.768,163.352,25.633,25.03,25.654,25.294,6.424,8.001,6.985,8.467,0.562706271,0.168200837,0.03270925,-0.136934511,0.606060606,0.605,125.0895866,119.097384,94.488,TRUE
MLM-000924,Anisoptera,Libellulidae,Leucorrhinia proxima,155.589,191.875,28.49,27.834,28.808,28.49,6.858,8.911,7.43,9.271,0.579720794,0.197622585,0.039853428,-0.088422326,0.603988604,0.643835616,125.5283594,127.5622589,47.244,TRUE
MLM-000927,Anisoptera,Libellulidae,Leucorrhinia proxima,162.365,189.905,28.66,26.437,28.893,27.009,7.218,8.678,7.832,9.504,0.494505495,0.231191223,0.054103913,-0.12085852,0.621621622,0.576837417,126.3405984,117.2697048,47.244,TRUE
MLM-000925,Anisoptera,Libellulidae,Leucorrhinia proxima,143.962,174.745,26.818,25.506,27.051,26.014,6.837,8.678,7.324,9.059,0.568075117,0.189585029,0.050082713,-0.12742547,0.528901734,0.637850467,119.763826,117.526221,47.244,TRUE
MLM-000926,Anisoptera,Libellulidae,Leucorrhinia proxima,143.814,173.083,27.39,25.675,27.538,26.331,6.773,8.128,7.303,8.763,0.564181399,0.203376206,0.038411202,-0.114903767,0.55942029,0.606280193,119.9402899,118.8249077,47.244,TRUE
MLM-000933,Anisoptera,Libellulidae,Libellula auripennis,310.286,354.787,41.212,39.815,42.27,40.746,9.546,10.499,9.927,11.282,0.589384076,0.35012987,0.031931067,-0.062911725,0.515991471,0.562851782,123.7725204,117.6491428,47.244,TRUE
MLM-000932,Anisoptera,Libellulidae,Libellula auripennis,292.78,332.902,41.677,38.206,41.974,39.582,8.932,10.16,9.504,11.388,0.538577912,0.380748663,0.058068947,-0.054675208,0.525612472,0.514869889,134.9869704,115.1290669,47.244,TRUE
MLM-000931,Anisoptera,Libellulidae,Libellula auripennis,300.307,339.407,39.772,38.862,40.64,39.222,9.144,10.393,9.313,11.472,0.7140625,0.393955747,0.048174096,-0.095173431,0.461363636,0.553505535,129.1657637,115.9739957,47.244,TRUE
MLM-000930,Anisoptera,Libellulidae,Libellula auripennis,311.062,357.202,41.254,39.857,42.249,40.64,9.398,10.541,9.673,11.959,0.425350701,0.325520833,0.023291752,-0.08937558,0.50547046,0.488495575,128.6266558,113.9413524,47.244,TRUE
MLM-000928,Anisoptera,Libellulidae,Libellula auripennis,292.633,341.292,39.37,38.545,40.111,38.841,8.721,10.414,9.313,11.875,0.751451187,0.378746594,0.027899251,-0.09100026,0.470454546,0.50802139,125.9982878,114.8994348,47.244,TRUE
MLM-000929,Anisoptera,Libellulidae,Libellula auripennis,318.63,366.639,41.614,40.069,42.672,41.762,9.017,10.626,9.44,12.319,0.592757937,0.314749113,0.021530163,-0.068549918,0.477578475,0.496563574,123.1480345,108.6617619,47.244,TRUE
RUN-012522,Anisoptera,Libellulidae,Libellula axilena,270.134,310.92,39.92,37.846,40.174,39.053,8.213,9.948,8.403,10.964,0.604847208,0.357723577,0.0301,-0.037384409,0.518891688,0.552123552,125.4238523,111.5711803,47.244,TRUE
MLM-000938,Anisoptera,Libellulidae,Libellula axilena,355.395,422.73,45.995,44.217,46.694,44.873,9.186,11.451,9.864,13.272,0.577515866,0.325471698,0.017743591,-0.108784287,0.532188841,0.561403509,121.6682302,107.5000213,47.244,TRUE
RUN-012558,Anisoptera,Libellulidae,Libellula axilena,294.487,360.587,41.889,40.682,42.82,41.825,8.297,10.583,8.7,12.171,0.690558576,0.379048583,0.032896544,-0.057040343,0.428223844,0.523478261,125.7435164,114.4004353,47.244,TRUE
MLM-000936,Anisoptera,Libellulidae,Libellula axilena,301.727,356.703,42.757,40.958,43.074,41.381,8.276,10.266,8.763,10.753,0.553316953,0.310997443,0.018155792,-0.103961051,0.502415459,0.55511811,126.0691245,114.3691479,47.244,TRUE
MLM-000935,Anisoptera,Libellulidae,Libellula axilena,345.541,407.499,45.085,43.371,45.508,43.519,8.89,11.049,9.546,12.383,0.552093023,0.354085603,0.007882531,-0.115691883,0.523281597,0.543589744,124.6213207,107.7012142,47.244,TRUE
WRK-WS-00039,Anisoptera,Libellulidae,Libellula axilena,418.166,518.636,47.662,47.615,48.694,47.747,10.208,13.293,10.954,14.52,0.431971311,0.318630167,0.016973001,-0.127008834,0.527536232,0.609693878,120.7889263,109.074225,188.976,TRUE
WRK-WS-00043,Anisoptera,Libellulidae,Libellula axilena,409.329,505.946,47.869,46.969,48.752,47.017,9.901,12.843,10.567,13.838,0.478779985,0.251097355,0.021268224,-0.124699726,0.494241362,0.585086042,125.2211381,114.2343278,188.976,TRUE
MLM-000939,Anisoptera,Libellulidae,Libellula comanche,293.366,351.534,40.534,38.735,41.296,39.37,8.551,10.753,9.123,12.107,0.570989236,0.188172043,0.027873674,-0.111694889,0.424593968,0.519230769,118.0503656,108.0394991,47.244,TRUE
MLM-000942,Anisoptera,Libellulidae,Libellula comanche,374.383,458.264,45.212,43.286,46.376,43.413,9.758,13.25,10.456,13.653,0.42172524,0.131643101,0.025488847,-0.157599177,0.530364373,0.604651163,122.5253584,111.9032044,47.244,TRUE
MLM-000940,Anisoptera,Libellulidae,Libellula comanche,308.346,371.879,41.741,39.815,42.46,40.619,8.615,11.134,9.229,12.34,0.55782652,0.213652944,0.023799546,-0.110233814,0.506880734,0.545454546,125.2236885,114.2473913,47.244,TRUE
MLM-000941,Anisoptera,Libellulidae,Libellula comanche,349.052,421.655,43.582,41.974,44.175,42.46,9.483,12.192,10.139,13.314,0.413033062,0.176969093,0.016838986,-0.135912276,0.507306889,0.554848967,123.5347589,114.1217393,47.244,TRUE
MLM-000944,Anisoptera,Libellulidae,Libellula composita,237.096,288.585,35.158,33.041,35.878,33.994,8.488,10.456,8.954,11.007,0.600589971,0.211706102,0.056967368,-0.096286636,0.58392435,0.555769231,124.7652057,114.2377426,47.244,TRUE
MLM-000947,Anisoptera,Libellulidae,Libellula composita,261.672,333.993,38.164,35.602,38.693,36.788,8.636,11.345,9.017,12.107,0.621991247,0.228423475,0.046243516,-0.103367412,0.5,0.632867133,118.9104679,112.8403567,47.244,TRUE
MLM-000946,Anisoptera,Libellulidae,Libellula composita,242.04,294.652,35.983,34.142,36.322,34.84,8.234,10.583,8.721,11.113,0.500582751,0.229647631,0.030944086,-0.113961021,0.541262136,0.596190476,121.9810123,115.2101912,47.244,TRUE
MLM-000945,Anisoptera,Libellulidae,Libellula composita,248.528,305.528,36.915,34.883,37.55,36.513,8.34,10.668,8.911,11.303,0.601465614,0.19826087,0.038879213,-0.077883931,0.54631829,0.638576779,123.6251998,114.9421717,47.244,TRUE
MLM-000943,Anisoptera,Libellulidae,Libellula composita,235.658,286.327,35.518,33.401,35.941,34.586,8.17,10.626,8.7,11.853,0.440518257,0.220318238,0.029249997,-0.119364345,0.613138686,0.601785714,123.8062571,110.3755293,47.244,TRUE
MLM-000821,Anisoptera,Libellulidae,Libellula croceipennis,297.406,337.262,38.926,36.83,39.01,36.894,8.721,11.494,9.377,11.917,0.393380358,0.073436604,-0.015225017,-0.152911901,0.575620768,0.648312611,123.0655345,111.2417553,47.244,TRUE
RU-N:WL:OdoD: 2017 00397,Anisoptera,Libellulidae,Libellula cyanea,177.634,227.116,31.052,29.739,32.173,31.327,7.006,9.61,7.726,10.202,0.642763158,0.386486487,0.058970694,-0.028768359,0.468493151,0.607883817,127.8966306,116.4821945,47.244,TRUE
MLM-000959,Anisoptera,Libellulidae,Libellula cyanea,200.672,239.208,32.83,30.861,33.316,31.941,7.578,9.123,7.895,9.97,0.638500635,0.432074221,0.067498536,-0.04151616,0.463806971,0.505307856,132.0753534,119.8412494,47.244,TRUE
WRK-WS-02212,Anisoptera,Libellulidae,Libellula cyanea,226.547,276.797,33.486,32.893,34.396,33.443,8.234,10.075,8.678,11.197,0.581538462,0.330379747,0.048684921,-0.097486421,0.531707317,0.559546314,126.4878956,115.5211217,47.244,TRUE
WRK-WS-02213,Anisoptera,Libellulidae,Libellula cyanea,219.077,271.588,34.142,33.02,34.544,33.549,7.747,9.843,8.128,10.626,0.599877451,0.264353312,0.045033737,-0.086392866,0.4921875,0.561752988,129.9134534,118.5856536,47.244,TRUE
RUN-012504,Anisoptera,Libellulidae,Libellula cyanea,219.651,278.46,34.142,33.211,34.946,34.332,7.662,9.906,8.107,11.599,0.602665052,0.339087546,0.041531971,-0.083002718,0.451697128,0.53649635,124.2173581,115.9519283,47.244,TRUE
RUN-012497,Anisoptera,Libellulidae,Libellula cyanea,218.785,264.328,35.497,33.592,36.618,34.862,7.26,9.525,7.662,10.139,0.561849711,0.340012143,0.040792497,-0.076869571,0.453038674,0.544885178,128.713867,114.5008841,47.244,TRUE
MLM-000956,Anisoptera,Libellulidae,Libellula cyanea,221.792,280.402,34.354,33.359,35.179,33.719,7.705,10.075,8.128,11.134,0.604091456,0.247959824,0.043134717,-0.125695914,0.4921875,0.532319392,127.1314331,111.5576624,47.244,TRUE
MLM-000957,Anisoptera,Libellulidae,Libellula cyanea,252.552,309.558,35.856,35.073,36.809,35.687,8.382,10.287,8.869,11.663,0.610695802,0.28291815,0.049319992,-0.101630821,0.484486874,0.491833031,129.9335418,116.4524022,47.244,TRUE
MLM-000958,Anisoptera,Libellulidae,Libellula cyanea,229.255,279.404,34.205,33.062,35.454,33.634,8.001,9.864,8.403,11.303,0.736119403,0.286343612,0.050591605,-0.101706064,0.44836272,0.481273408,127.8732166,116.6589822,47.244,TRUE
WRK-WS-00029,Anisoptera,Libellulidae,Libellula cyanea,209.355,263.423,33.242,32.766,33.412,32.946,7.398,9.832,7.874,10.414,0.560025341,0.333119178,0.016366103,-0.12503222,0.533602151,0.614837398,125.9794031,113.9084904,94.488,TRUE
WRK-WS-02210,Anisoptera,Libellulidae,Libellula cyanea,214.749,263.951,34.248,32.787,34.523,33.126,7.599,9.673,8.001,10.605,0.687921521,0.191693291,0.044875068,-0.126093838,0.497354497,0.576846307,129.9121484,116.4865088,47.244,TRUE
WRK-WS-02211,Anisoptera,Libellulidae,Libellula cyanea,247.481,299.495,35.878,35.052,36.491,35.814,8.234,10.266,8.784,11.642,0.612529002,0.267730497,0.029475041,-0.103506678,0.506024096,0.532727273,124.5090249,111.6874385,47.244,TRUE
RU-N:WL:OdoD: 2017 00398,Anisoptera,Libellulidae,Libellula flavida,267.403,317.127,39.645,37.486,40.217,38.46,8.255,10.266,8.551,11.345,0.587368421,0.268574574,0.032484411,-0.068880368,0.517326733,0.554104478,122.6620614,107.964267,47.244,TRUE
MLM-000963,Anisoptera,Libellulidae,Libellula flavida,278.196,320.232,38.545,36.491,39.116,37.613,8.848,10.414,9.186,10.986,0.568722944,0.504783343,0.048028845,-0.03553193,0.546082949,0.587668593,127.4125322,117.0333511,47.244,TRUE
RUN-012566,Anisoptera,Libellulidae,Libellula flavida,232.976,286.172,36.216,35.179,36.872,35.899,7.726,9.948,8.022,10.541,0.710677382,0.390919811,0.035729783,-0.067119894,0.451187335,0.604417671,124.3381378,117.2217734,47.244,TRUE
MLM-000970,Anisoptera,Libellulidae,Libellula flavida,242.719,290.966,35.856,35.073,36.449,35.327,8.043,10.012,8.509,10.605,0.615563299,0.316956261,0.020253661,-0.103359141,0.452736318,0.56487026,125.1579004,113.157901,47.244,TRUE
MLM-000964,Anisoptera,Libellulidae,Libellula flavida,283.415,350.006,39.434,38.375,40.069,38.947,8.488,10.689,8.911,11.98,0.605388273,0.333152174,0.034017895,-0.102875281,0.456057007,0.526501767,126.0869367,113.7581153,47.244,TRUE
MLM-000969,Anisoptera,Libellulidae,Libellula flavida,284.923,335.501,37.952,36.851,38.693,37.38,8.848,10.753,9.313,11.853,0.616520788,0.301245753,0.03494157,-0.094439082,0.561363636,0.546428571,129.0347726,115.9591937,47.244,TRUE
MLM-000967,Anisoptera,Libellulidae,Libellula flavida,256.622,309.5,38.015,36.047,38.396,36.724,8.213,10.16,8.509,10.964,0.707828004,0.319308357,0.039935983,-0.094735943,0.512437811,0.563706564,127.3815361,116.4765801,47.244,TRUE
MLM-000961,Anisoptera,Libellulidae,Libellula flavida,262.003,311.585,37.423,36.153,38.396,36.957,8.34,10.075,8.763,11.409,0.584343991,0.340778923,0.040293364,-0.083225333,0.509661836,0.53432282,125.2404498,118.0717334,47.244,TRUE
37581,Anisoptera,Libellulidae,Libellula forensis,284.841,335.569,37.296,35.856,38.693,37.656,9.567,11.451,10.329,12.51,0.59463895,0.182686903,0.047941812,-0.036920734,0.575819672,0.617597293,119.717273,111.8006366,47.244,TRUE
38812,Anisoptera,Libellulidae,Libellula forensis,291.716,340.34,39.666,36.216,40.026,37.042,9.229,11.769,9.779,13.081,0.561607615,0.273142857,0.034868216,-0.056568746,0.653679654,0.558252427,87.59859685,120.7559556,47.244,TRUE
32473,Anisoptera,Libellulidae,Libellula forensis,299.946,355.268,39.793,37.613,40.767,39.264,8.954,11.726,9.97,13.653,0.403426791,0.187061995,0.01650519,-0.101338053,0.569002123,0.598449612,117.6318877,107.702202,47.244,TRUE
48769,Anisoptera,Libellulidae,Libellula forensis,350.509,423.411,42.799,39.709,43.159,41.677,9.843,13.314,10.605,14.965,0.579695929,0.118842052,0.00930975,-0.1130917,0.582834331,0.608203678,118.1231042,104.8776514,47.244,TRUE
32289,Anisoptera,Libellulidae,Libellula forensis,276.871,335.793,36.978,35.179,37.888,36.386,8.954,11.769,9.567,12.933,0.593854749,0.043048284,0.033096543,-0.125519271,0.528761062,0.541734861,123.1516995,112.8195662,47.244,TRUE
32657,Anisoptera,Libellulidae,Libellula forensis,291.014,349.755,38.608,35.518,39.518,37.105,9.292,11.684,9.927,13.039,0.616497054,0.203080434,0.055014051,-0.10673556,0.535181237,0.586038961,118.606211,109.8995107,47.244,TRUE
21866,Anisoptera,Libellulidae,Libellula forensis,263.008,322.276,36.534,34.735,37.719,36.915,8.657,11.282,9.25,12.806,0.442760943,0.15940367,0.039721897,-0.066349492,0.560640732,0.552066116,119.9763062,106.1947916,47.244,TRUE
48672,Anisoptera,Libellulidae,Libellula forensis,326.095,391.757,40.492,38.269,41.466,40.344,9.906,12.107,10.795,14.097,0.581929556,0.145330535,0.033898843,-0.092450449,0.615686275,0.57957958,119.5262575,105.5105867,47.244,TRUE
21886,Anisoptera,Libellulidae,Libellula forensis,317.152,369.768,40.873,37.783,41.444,39.455,9.462,12.002,10.075,13.589,0.57711951,0.167381974,0.015654302,-0.092451885,0.569327731,0.580996885,115.1886241,105.4004312,47.244,TRUE
21852,Anisoptera,Libellulidae,Libellula forensis,329.25,401.046,40.831,39.053,41.127,39.815,9.779,12.721,10.393,13.631,0.581574884,0.172248804,0.005083432,-0.152099762,0.574338086,0.680124224,120.3540005,118.0518033,47.244,TRUE
MLM-000972,Anisoptera,Libellulidae,Libellula forensis,330.14,411.08,41.529,39.455,42.058,40.767,9.716,12.954,10.181,13.949,0.550075491,0.138629284,0.013419662,-0.143165968,0.559251559,0.603945372,120.0155731,104.4566067,47.244,TRUE
MLM-000971,Anisoptera,Libellulidae,Libellula forensis,309.118,375.521,40.111,38.269,40.767,39.963,9.525,12.065,10.118,13.039,0.578400831,0.183262712,0.024497328,-0.100607311,0.60041841,0.589285714,116.395518,104.3153685,47.244,TRUE
40049,Anisoptera,Libellulidae,Libellula incesta,298.979,350.557,41.804,39.899,42.841,40.598,8.636,10.689,9.017,11.536,0.57312253,0.409280501,0.039194382,-0.072205574,0.502347418,0.588990826,125.6131512,116.4027145,47.244,TRUE
37429,Anisoptera,Libellulidae,Libellula incesta,264.221,301.944,39.73,37.613,40.831,38.248,7.916,9.61,8.192,9.864,0.561430793,0.235749862,0.034674465,-0.086864855,0.434108527,0.504291846,127.4957496,110.7340387,47.244,TRUE
38822,Anisoptera,Libellulidae,Libellula incesta,280.073,331.071,40.28,38.735,40.979,39.031,8.382,10.351,8.827,11.007,0.574380165,0.3335141,0.040221258,-0.086853755,0.501199041,0.590384615,124.5909404,116.0430698,47.244,TRUE
37239,Anisoptera,Libellulidae,Libellula incesta,351.409,427.437,45.53,44.365,46.249,44.831,9.335,11.557,9.694,11.853,0.588100687,0.319169027,0.043104576,-0.078419041,0.506550218,0.5875,126.6588544,117.2421944,47.244,TRUE
41782,Anisoptera,Libellulidae,Libellula incesta,330.285,403.022,44.704,43.307,45.212,43.709,9.059,11.282,9.271,11.599,0.600655431,0.24842615,0.030043359,-0.079919268,0.45890411,0.556569343,139.0829378,115.9487709,47.244,TRUE
41989,Anisoptera,Libellulidae,Libellula incesta,312.548,375.521,42.482,40.894,43.159,41.063,8.784,11.134,9.208,11.726,0.578715056,0.299484536,0.036174902,-0.107694183,0.535632184,0.575812274,125.5766182,114.8384375,47.244,TRUE
42196,Anisoptera,Libellulidae,Libellula incesta,290.069,343.9,41.529,40.28,42.418,40.725,8.382,10.16,8.678,10.626,0.596806387,0.326403326,0.04184147,-0.075573846,0.463414634,0.527888446,124.239762,113.1998434,47.244,TRUE
38176,Anisoptera,Libellulidae,Libellula incesta,297.677,348.828,41.233,40.513,41.91,41.296,8.721,10.71,9.017,11.091,0.592929293,0.360840595,0.030004499,-0.043757862,0.504694836,0.578244275,126.4945096,115.9742019,47.244,TRUE
RU-N:WL:OdoD: 2017 00223,Anisoptera,Libellulidae,Libellula incesta,272.504,340.553,39.836,38.269,40.301,39.137,8.065,10.499,8.382,11.811,0.569327731,0.329908058,0.0232836,-0.106802028,0.505050505,0.566308244,127.2753522,114.4386909,47.244,TRUE
MLM-000974,Anisoptera,Libellulidae,Libellula incesta,264.586,319.787,39.582,37.656,40.026,38.883,8.192,10.16,8.869,11.261,0.584875727,0.356015242,0.041855826,-0.05833058,0.525059666,0.597744361,124.3107276,114.4926969,47.244,TRUE
RUN-012531,Anisoptera,Libellulidae,Libellula incesta,270.007,321.654,40.132,39.031,40.979,39.878,7.959,10.308,8.424,11.43,0.573347107,0.358280255,0.031303626,-0.053248097,0.522613065,0.587037037,121.9708766,112.0727405,47.244,TRUE
RUN-012532,Anisoptera,Libellulidae,Libellula incesta,237.468,264.398,37.761,35.518,38.989,35.878,7.62,8.996,7.768,9.356,0.655266015,0.353982301,0.049743409,-0.045924529,0.460490463,0.527149321,128.9021006,117.2753938,47.244,TRUE
RUN-012528,Anisoptera,Libellulidae,Libellula incesta,274.318,331.742,39.095,38.015,39.264,38.587,8.446,10.668,9.038,12.002,0.550943396,0.351618212,0.016860425,-0.102899828,0.599531616,0.615520282,123.8746791,108.2795524,47.244,TRUE
RUN-012529,Anisoptera,Libellulidae,Libellula incesta,240.769,291.737,37.507,35.772,38.396,36.449,7.684,9.927,8.107,10.562,0.565049614,0.264227642,0.044878401,-0.103154773,0.53002611,0.617234469,124.531317,113.3506295,47.244,TRUE
RUN-012482,Anisoptera,Libellulidae,Libellula incesta,280.572,344.857,38.735,38.629,39.772,39.158,8.424,10.88,9.017,11.663,0.57370942,0.322162162,0.003976347,-0.091163948,0.387323944,0.573502722,97.0310166,111.9860836,47.244,TRUE
RU-N:WL:OdoD: 2017 00387,Anisoptera,Libellulidae,Libellula incesta,263.692,320.315,38.693,37.571,39.349,38.777,8.065,10.224,8.615,11.748,0.585260893,0.339519651,0.026828167,-0.07043323,0.474201474,0.558558559,120.5239619,110.7202266,47.244,TRUE
RU-N:WL:OdoD: 2017 00455,Anisoptera,Libellulidae,Libellula incesta,295.374,351.562,41.783,39.37,42.143,40.28,8.488,10.71,8.954,11.663,0.583626318,0.239096164,0.023432382,-0.107964613,0.548463357,0.600725953,124.9352638,111.2793126,47.244,TRUE
RU-N:WL:OdoD: 2017 00454,Anisoptera,Libellulidae,Libellula incesta,285.683,347.5,41.106,38.989,41.571,40.026,8.382,10.668,8.805,11.621,0.573319756,0.322580645,0.027593974,-0.092569157,0.514423077,0.564663024,124.0680304,111.5192735,47.244,TRUE
RU-N:WL:OdoD: 2017 00451,Anisoptera,Libellulidae,Libellula incesta,315.02,364.331,41.55,40.259,42.376,41.19,9.335,10.774,9.927,11.959,0.518981019,0.383864337,0.012992459,-0.087651865,0.565031983,0.552212389,124.2754597,110.0094071,47.244,TRUE
RU-N:WL:OdoD: 2017 00395,Anisoptera,Libellulidae,Libellula incesta,290.958,350.63,40.153,39.201,41.423,40.174,8.594,10.88,9.081,12.552,0.608073582,0.315068493,0.037066435,-0.104362255,0.491841492,0.563237774,117.8100089,101.7776799,47.244,TRUE
RU-N:WL:OdoD: 2017 00386,Anisoptera,Libellulidae,Libellula incesta,276.064,332.701,39.857,37.825,40.619,38.799,8.34,10.478,8.763,11.621,0.619593538,0.338788871,0.042320817,-0.091307905,0.456521739,0.577413479,121.9342245,117.3058739,47.244,TRUE
RU-N:WL:OdoD: 2017 00391,Anisoptera,Libellulidae,Libellula incesta,265.131,338.246,38.989,40.174,39.836,41.254,8.128,10.329,8.678,11.938,0.555260361,0.365315546,0.027101223,-0.028942421,0.475609756,0.578014184,117.1524543,106.7075029,47.244,TRUE
RU-N:WL:OdoD: 2017 00389,Anisoptera,Libellulidae,Libellula incesta,284.852,354.148,41.212,39.137,41.635,40.005,8.255,10.816,8.742,12.51,0.575495679,0.34021164,0.031488508,-0.105403503,0.501210654,0.560067682,123.9461892,112.5976329,47.244,TRUE
RU-N:WL:OdoD: 2017 00384,Anisoptera,Libellulidae,Libellula incesta,100.044,118.955,22.289,21.061,22.627,21.611,5.63,7.006,6.202,7.324,0.652946679,0.356513222,0.06785333,-0.00970366,0.604095563,0.658959538,127.8290486,123.8809541,47.244,TRUE
RU-N:WL:OdoD: 2017 00385,Anisoptera,Libellulidae,Libellula incesta,249.613,301.05,37.825,36.809,38.545,37.55,7.747,9.821,8.234,11.409,0.556836903,0.385569335,0.02966122,-0.078669694,0.483290488,0.551020408,124.7932514,113.1356766,47.244,TRUE
RU-N:WL:OdoD: 2017 00234,Anisoptera,Libellulidae,Libellula incesta,295.669,347.922,40.915,38.989,41.381,39.455,8.509,10.964,9.144,11.451,0.57084399,0.300429185,0.016440019,-0.10650879,0.518518519,0.600739372,121.2036097,112.137238,47.244,TRUE
RU-N:WL:OdoD: 2017 00235,Anisoptera,Libellulidae,Libellula incesta,259.715,306.865,38.375,36.894,38.841,37.634,8.255,9.97,8.488,10.795,0.593460491,0.335208099,0.027760284,-0.086076952,0.493765586,0.549019608,122.7891668,108.4593387,47.244,TRUE
