Suborder,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW
Zygoptera,155.543,139.423,29.718,28.088,29.951,28.448,6.435,6.244,6.731,6.519,0.638162544,0.514880952,0.042297175,0.0475945
Zygoptera,110.691,99.426,25.273,23.855,25.739,24.278,5.503,5.546,5.757,5.652,0.612664474,0.565823888,0.049410563,0.069141458
Zygoptera,151.767,134.246,27.919,26.861,28.236,27.369,6.668,6.223,6.943,6.392,0.650674663,0.593967517,0.043407325,0.06790323
Zygoptera,159.276,138.282,29.676,27.877,30.205,28.385,6.625,6.265,6.943,6.414,0.588647512,0.62266965,0.05019064,0.065871087
Zygoptera,122.433,120.561,25.845,25.294,26.522,26.268,6.075,6.011,6.202,6.096,0.60415004,0.664786463,0.091792154,0.08931347
Zygoptera,137.911,128.487,27.242,26.353,28.025,27.877,6.287,6.054,6.541,6.202,0.57326284,0.640850418,0.064834824,0.081588029
Zygoptera,150.766,141.087,27.347,26.67,27.411,26.882,6.604,6.795,7.027,6.922,0.555212355,0.637795276,-0.003747062,0.053671029
Zygoptera,142.012,126.226,28.935,27.199,29.633,27.665,5.948,5.842,6.414,5.842,0.587857143,0.642693191,0.034864955,0.05600337
Zygoptera,121.316,109.823,25.866,25.188,26.522,25.612,5.715,5.546,5.863,5.63,0.640861931,0.600826446,0.040690499,0.067834107
Zygoptera,99.255,112.968,23.664,24.765,24.067,25.845,5.419,5.8,5.482,6.096,0.595426561,0.546273546,0.059050728,0.031988773
Zygoptera,127.115,112.629,26.861,25.569,26.924,25.696,5.8,5.609,6.096,5.757,0.601415094,0.597199341,0.024419986,0.03666631
Zygoptera,135.083,123.901,27.009,26.289,27.559,26.522,6.287,5.842,6.498,6.011,0.593701997,0.592976856,0.0395946,0.050870588
Zygoptera,151.104,138.833,28.977,27.644,29.295,28.173,6.371,6.562,6.816,6.773,0.547687861,0.532682194,0.023755181,0.046680863
Zygoptera,156.421,145.249,28.363,27.728,28.617,28.469,6.668,6.456,6.922,6.604,0.536982249,0.590334573,0.023550714,0.059275777
Zygoptera,135.831,121.052,27.369,26.183,27.707,26.776,5.99,5.757,6.308,5.927,0.58670741,0.621343874,0.038525128,0.07086199
Zygoptera,106.026,97.637,23.389,22.902,23.432,23.22,5.419,5.271,5.715,5.419,0.573622403,0.617137648,0.001440774,0.043577034
Zygoptera,175.674,163.109,31.411,29.887,32.66,30.798,7.049,6.9,7.303,7.07,0.580686973,0.571134021,0.071781759,0.069062757
Zygoptera,189.175,173.552,30.967,30.036,31.962,31.136,7.811,7.535,7.895,7.599,0.750993378,0.634262407,0.080126406,0.101163137
Zygoptera,186.806,170.615,30.713,29.633,32.47,30.903,7.747,7.514,7.916,7.789,0.586049544,0.601369863,0.094870863,0.108319512
Zygoptera,156.392,150.383,29.612,28.469,30.501,29.125,6.837,6.858,6.964,6.943,0.663081194,0.655886628,0.088907711,0.095572725
Zygoptera,153.463,171.365,28.385,30.364,29.432,30.522,6.805,7.144,6.996,7.43,0.602301331,0.59223301,0.080930833,0.070113408
Zygoptera,171.548,157.173,29.39,28.797,29.877,29.379,7.186,6.89,7.377,7.006,0.562167907,0.570244957,0.048310003,0.06515573
Zygoptera,149.591,137.115,27.961,26.543,28.639,27.136,6.985,6.562,7.154,6.689,0.611973393,0.592043682,0.07077898,0.087673536
Zygoptera,149.889,134.42,28.279,27.263,28.956,27.771,6.964,6.456,7.049,6.498,0.595760234,0.692073171,0.107362651,0.113759293
Zygoptera,124.985,116.751,26.395,26.056,27.03,26.649,5.99,5.779,6.202,5.863,0.592012529,0.615567911,0.060962769,0.081016049
Zygoptera,120.597,109.401,25.464,24.829,26.183,25.972,5.969,5.63,6.138,5.63,0.538399353,0.687856561,0.074063451,0.105690599
Zygoptera,176.819,160.254,32.766,31.179,33.401,32.216,6.816,6.71,7.006,6.731,0.560836502,0.744415243,0.077734861,0.101773081
Zygoptera,171.627,196.997,29.845,27.728,29.866,28.004,6.879,8.721,7.514,9.186,0.462083629,0.217687075,0.019273832,-0.112748791
Zygoptera,56.656,52.673,20.807,19.981,22.394,21.357,3.958,3.874,4.339,4.614,0.7268431,0.754212091,0.141828746,0.139462214
Zygoptera,160.305,170.17,27.326,32.025,29.485,33.147,6.752,6.71,7.133,6.922,0.52045944,0.637931035,0.054224412,0.077644876
Zygoptera,125.239,136.582,25.601,26.988,26.13,27.252,6.085,6.361,6.138,6.488,0.631429729,0.554563107,0.056377288,0.046903744
Zygoptera,116.262,129.058,25.157,26.257,25.686,26.342,5.874,6.223,6.043,6.361,0.672847136,0.574929691,0.072538356,0.045909587
Zygoptera,117.338,130.166,25.643,26.395,26.056,26.744,5.863,6.541,5.958,6.668,0.635662063,0.670755837,0.068283783,0.065261687
Zygoptera,120.735,133.257,25.125,26.204,25.792,26.977,6.202,6.339,6.297,6.371,0.606073041,0.651235779,0.083141423,0.066678643
Zygoptera,128.594,119.8,26.215,25.188,26.585,25.643,6.202,6.117,6.339,6.234,0.580812102,0.57490714,0.054165961,0.074373358
Zygoptera,117.13,129.773,25.686,26.607,26.363,27.252,5.704,5.99,5.8,6.117,0.613809715,0.594174757,0.063927586,0.053879056
Zygoptera,111.01,121.042,24.352,26.046,25.58,26.691,5.736,5.927,5.789,5.969,0.579230451,0.580491673,0.085767709,0.059771464
Zygoptera,162.653,155.928,30.099,29.432,30.914,29.94,7.038,6.869,7.176,7.038,0.566586785,0.600212089,0.071925929,0.080071824
Zygoptera,157.427,144.106,29.676,28.406,29.972,28.818,6.488,6.265,6.858,6.456,0.580508475,0.604113111,0.027199663,0.038418809
Zygoptera,145.612,151.552,28.056,28.681,28.205,28.998,6.445,6.509,6.625,6.795,0.566228893,0.526642336,0.033357189,0.028891842
Zygoptera,156.023,145.907,29.57,28.067,29.602,28.861,6.657,6.35,6.953,6.583,0.572756525,0.588558856,0.026742587,0.037244211
Zygoptera,158.401,146.735,30.713,29.358,30.999,29.676,6.498,6.297,6.773,6.424,0.552065551,0.574536377,0.049760757,0.055273278
Zygoptera,132.292,119.736,27.03,25.739,27.115,26.151,6.17,5.768,6.414,5.958,0.589383294,0.611898017,0.039209281,0.053614797
Zygoptera,154.471,138.755,28.85,27.76,29.549,28.734,6.604,6.276,6.816,6.371,0.57987106,0.646040516,0.052495968,0.071384336
Zygoptera,158.665,144.265,30.332,29.157,30.861,29.919,6.562,6.255,6.826,6.414,0.609396434,0.620799434,0.054158736,0.069231448
Zygoptera,138.996,131.349,28.342,27.125,29.252,27.898,6.138,6.16,6.392,6.265,0.637843705,0.65477997,0.058325344,0.066290101
Zygoptera,151.12,140.414,29.041,28.141,29.75,29.03,6.615,6.308,6.784,6.509,0.604766987,0.649653664,0.059797825,0.072424221
Zygoptera,143.57,135.223,29.189,27.929,30.036,28.607,6.17,6.043,6.456,6.255,0.570119803,0.62782094,0.05638182,0.053671518
Zygoptera,119.142,128.688,25.58,26.194,26.077,26.458,5.906,6.16,5.98,6.361,0.534496753,0.5352,0.058363094,0.04299043
Zygoptera,133.858,123.654,27.009,25.845,28.141,26.554,6.16,5.948,6.339,6.138,0.593832268,0.634117178,0.069727468,0.064894895
Zygoptera,122.03,115.247,25.146,24.818,25.262,25.411,6.117,5.863,6.181,5.927,0.593213238,0.633486048,0.040903605,0.064409506
Zygoptera,143.189,129.929,28.194,27.009,29.464,28.109,6.456,6.414,6.583,6.498,0.609195402,0.594126506,0.092545525,0.106990023
Zygoptera,145.745,132.721,27.538,26.818,28.236,27.369,6.519,6.223,6.837,6.414,0.569715142,0.636504254,0.059904066,0.074486323
Zygoptera,160.331,141.857,28.448,27.305,28.914,28.067,7.408,6.71,7.641,6.922,0.62079063,0.592006033,0.06247313,0.074125235
Zygoptera,161.737,147.77,28.977,27.834,29.464,28.617,7.049,6.858,7.26,6.985,0.592672414,0.619822485,0.048937202,0.084934707
Zygoptera,162.497,148.53,28.131,26.712,28.766,27.432,7.324,7.303,7.557,7.366,0.571008094,0.639660494,0.05583699,0.085062133
Zygoptera,125.903,115.551,25.061,24.596,26.183,25.252,6.202,5.863,6.35,5.99,0.630557801,0.612740989,0.071496016,0.076814035
Zygoptera,159.908,143.155,30.014,28.575,30.713,29.612,6.752,6.371,6.985,6.456,0.5547898,0.631879914,0.057936671,0.08065259
Zygoptera,129.492,118.294,26.183,25.294,26.818,25.739,6.202,5.842,6.456,5.99,0.582478295,0.619243421,0.053721995,0.059323512
Zygoptera,150.313,137.283,27.919,26.501,28.871,27.601,6.837,6.604,7.027,6.71,0.587243402,0.609662577,0.07380881,0.095972874
Zygoptera,160.545,146.951,28.766,27.453,29.231,28.131,7.049,6.922,7.303,7.197,0.561187545,0.564334086,0.066769812,0.099620333
Zygoptera,144.352,131.261,27.347,26.353,28.131,26.691,6.625,6.202,6.837,6.371,0.564334086,0.636003172,0.06165,0.065557556
Zygoptera,118.206,106.674,25.167,24.045,25.421,24.596,5.8,5.503,6.054,5.673,0.520399667,0.627366609,0.033772619,0.060929954
Zygoptera,151.222,142.006,27.877,26.924,28.321,27.369,6.668,6.541,7.006,6.773,0.535127055,0.558391338,0.042021141,0.056522357
Zygoptera,152.564,141.465,27.58,26.564,27.728,27.157,6.837,6.816,7.387,7.027,0.414503817,0.580670304,0.027544076,0.068866992
Zygoptera,153.095,143.688,28.808,27.601,28.935,27.898,6.583,6.583,6.9,6.837,0.601316752,0.41047041,0.03881883,0.047400739
Zygoptera,154.588,149.522,28.533,27.707,29.189,28.385,6.752,6.985,7.049,7.112,0.559100798,0.644295302,0.063402324,0.084720692
Zygoptera,160.604,153.286,28.448,27.517,28.893,27.919,7.07,7.091,7.387,7.154,0.580952381,0.642153146,0.040525837,0.072213924
Zygoptera,145.24,136.491,27.284,26.628,28.131,27.601,6.583,6.392,7.07,6.562,0.551542513,0.55904908,0.063222267,0.08104611
Zygoptera,147.97,134.396,27.75,26.67,28.469,27.538,6.922,6.287,6.943,6.519,0.562081784,0.611837048,0.05063519,0.077290999
Zygoptera,165.579,161.631,28.977,28.427,29.104,28.914,6.985,7.176,7.324,7.493,0.538909091,0.510248902,0.030314378,0.068498622
Zygoptera,302.214,309.341,39.688,37.719,41.0,38.968,10.245,10.626,10.372,10.901,0.632937532,0.498642042,0.118443317,0.08000795
Zygoptera,366.325,382.797,43.222,41.762,44.873,43.328,11.451,11.705,11.599,12.129,0.621698113,0.563751832,0.131485944,0.109661122
Zygoptera,367.964,382.74,41.212,39.73,43.138,41.571,11.917,12.213,12.065,12.552,0.623159961,0.57892057,0.123141026,0.110755072
Zygoptera,146.749,132.429,28.596,27.644,30.141,28.617,6.646,6.435,6.71,6.435,0.700842697,0.645710059,0.114144051,0.126832033
Zygoptera,130.102,115.149,27.03,26.331,28.194,27.072,6.392,5.842,6.414,5.906,0.686936937,0.698983581,0.115935912,0.117255747
Zygoptera,143.299,131.583,29.083,28.427,30.205,29.57,6.329,6.138,6.35,6.16,0.635599159,0.678596994,0.087986704,0.113222761
Zygoptera,134.099,120.842,28.321,27.263,28.935,28.131,6.075,5.821,6.202,5.863,0.632772495,0.628291949,0.079236487,0.102056606
Zygoptera,118.074,116.738,26.966,26.734,27.771,27.834,5.525,5.588,5.652,5.673,0.602134146,0.640304183,0.083826679,0.095439415
Zygoptera,46.991,42.181,17.971,17.039,19.262,18.182,3.641,3.535,3.683,3.556,0.689010989,0.686845169,0.132330579,0.136205836
Zygoptera,41.381,37.617,17.187,15.981,18.225,17.103,3.429,3.408,3.45,3.429,0.716608595,0.699257426,0.138860317,0.147528499
Zygoptera,42.299,38.372,17.124,16.51,18.161,17.251,3.429,3.366,3.45,3.366,0.724941725,0.717791411,0.125747453,0.138090609
Zygoptera,44.285,41.044,17.251,16.828,18.246,17.568,3.598,3.493,3.683,3.556,0.656612529,0.745783133,0.139167118,0.126554897
Zygoptera,35.763,32.268,15.388,14.647,16.362,15.452,3.281,3.196,3.281,3.217,0.681759379,0.712328767,0.143946903,0.151674011
Zygoptera,36.584,33.264,15.981,15.304,16.849,16.066,3.239,3.154,3.239,3.175,0.674623116,0.682476943,0.133154302,0.151109393
Zygoptera,41.005,36.029,17.187,15.854,18.521,17.187,3.408,3.26,3.408,3.281,0.691428571,0.685960591,0.133897227,0.143106159
Zygoptera,37.162,33.941,15.96,15.007,17.124,15.896,3.281,3.302,3.281,3.302,0.715698393,0.663115846,0.143281487,0.159827974
Zygoptera,34.121,29.992,15.579,14.139,16.933,14.944,3.112,3.027,3.112,3.027,0.73625,0.671388102,0.138501498,0.140974764
Zygoptera,36.244,33.133,16.298,15.748,17.59,16.976,3.154,3.239,3.196,3.26,0.718411552,0.716957606,0.140226401,0.141764225
Zygoptera,41.306,37.55,16.277,15.727,17.463,16.743,3.598,3.471,3.747,3.62,0.716363636,0.716814159,0.141253417,0.152180675
Zygoptera,34.497,30.696,15.812,14.542,17.039,15.685,3.09,3.069,3.112,3.09,0.69068323,0.705802969,0.134393458,0.152515227
Zygoptera,34.508,30.617,15.854,14.901,16.955,15.854,3.069,3.048,3.112,3.069,0.665418227,0.700934579,0.134517732,0.150328666
Zygoptera,39.148,34.478,16.743,15.833,18.161,17.145,3.26,3.154,3.45,3.217,0.680652681,0.697530864,0.134340307,0.141520558
Zygoptera,36.665,33.778,15.79,15.261,17.166,16.298,3.196,3.175,3.196,3.196,0.69297164,0.672727273,0.131279675,0.141862343
Zygoptera,37.266,33.279,15.854,15.028,17.06,16.15,3.366,3.323,3.387,3.366,0.714640199,0.744429882,0.148670031,0.161777787
Zygoptera,40.593,36.397,15.981,15.282,17.378,16.15,3.556,3.408,3.556,3.408,0.746650426,0.693315859,0.150804099,0.151073306
Zygoptera,58.497,52.717,18.987,18.69,20.997,19.833,4.233,4.17,4.382,4.212,0.664314516,0.734258271,0.166705938,0.160111679
Zygoptera,54.85,48.837,18.584,18.309,20.024,19.177,4.276,3.958,4.297,4.001,0.689217759,0.719646799,0.16842071,0.16047922
Zygoptera,53.283,47.325,16.997,15.854,18.013,16.637,4.128,4.001,4.149,4.022,0.672150411,0.661577608,0.124397166,0.133828911
Zygoptera,62.328,54.371,19.727,18.055,20.553,19.092,4.276,4.149,4.318,4.233,0.667353244,0.643015521,0.124434829,0.125676834
Zygoptera,63.405,58.243,19.452,18.161,20.193,19.05,4.403,4.466,4.445,4.53,0.583857442,0.613333333,0.117895876,0.133286782
Zygoptera,50.385,46.242,17.653,16.955,18.606,17.971,4.022,3.895,4.043,3.958,0.683731513,0.684334511,0.148448456,0.151706271
Zygoptera,45.056,40.375,17.145,16.002,18.013,17.378,3.62,3.598,3.641,3.874,0.650998825,0.682095006,0.127744249,0.157013933
Zygoptera,52.895,48.661,17.801,16.955,18.944,17.992,4.022,4.022,4.128,4.064,0.626815643,0.671764706,0.140871907,0.153230652
Zygoptera,44.015,38.832,16.531,15.727,17.124,16.193,3.768,3.598,3.789,3.641,0.677379481,0.712418301,0.140223775,0.155849773
Zygoptera,55.318,48.648,17.484,16.595,19.008,17.886,4.17,4.022,4.191,4.022,0.670378619,0.674556213,0.13610815,0.154344969
Zygoptera,48.57,47.318,16.933,16.574,17.801,17.23,3.895,3.895,3.916,3.937,0.652794293,0.635135135,0.125241998,0.123642362
Zygoptera,43.686,41.533,15.198,15.304,16.298,16.277,3.852,3.81,3.874,3.831,0.657142857,0.710013004,0.146142716,0.163040211
Zygoptera,53.409,47.618,17.187,17.145,18.796,18.034,4.085,3.979,4.17,4.001,0.653153153,0.680751174,0.139016601,0.163739547
Zygoptera,87.502,79.997,22.945,22.289,24.299,23.262,5.186,5.059,5.271,5.122,0.653310105,0.694267516,0.134533677,0.144985899
Zygoptera,80.309,73.152,20.997,20.066,21.865,21.696,4.974,4.911,5.059,4.953,0.670861568,0.682926829,0.11707352,0.159155368
Zygoptera,74.459,69.111,21.082,19.558,22.225,21.103,4.763,4.805,4.805,4.847,0.645714286,0.640922768,0.136238486,0.155126109
Zygoptera,82.941,77.899,22.416,21.463,23.389,22.416,5.059,5.038,5.122,5.207,0.659728507,0.500472144,0.123351213,0.136227027
Zygoptera,86.443,79.991,23.029,21.95,24.194,22.797,5.017,5.249,5.059,5.398,0.622047244,0.61095636,0.121389927,0.137510379
Zygoptera,80.232,73.759,22.162,21.04,23.093,22.394,4.847,4.826,4.911,4.911,0.626031164,0.680529301,0.121319498,0.145627308
Zygoptera,83.776,76.671,22.31,20.807,23.728,22.797,5.017,4.995,5.08,5.017,0.613737734,0.644382544,0.129991093,0.156677211
Zygoptera,77.464,67.996,21.781,20.616,23.283,21.696,4.741,4.572,4.741,4.572,0.662727273,0.637073171,0.117456232,0.132900453
Zygoptera,89.983,82.506,23.241,22.416,24.469,23.834,5.101,5.059,5.207,5.144,0.689446367,0.653641208,0.115788158,0.145273576
Zygoptera,72.059,66.902,20.934,20.235,21.823,21.188,4.593,4.551,4.657,4.593,0.652764307,0.692307692,0.118525123,0.142424629
Zygoptera,79.693,71.136,21.463,19.939,22.352,21.378,4.932,4.911,4.974,4.911,0.633522727,0.654455446,0.123052901,0.164522442
Zygoptera,80.078,71.26,22.14,20.341,22.987,21.357,4.932,4.805,4.953,4.847,0.684162063,0.647175421,0.130712462,0.135128516
Zygoptera,61.924,56.035,18.69,18.479,19.558,18.817,4.297,4.276,4.403,4.339,0.45995671,0.664791901,0.113366824,0.136907053
Zygoptera,83.528,77.685,22.035,21.273,22.966,22.056,5.144,5.08,5.165,5.165,0.655299539,0.659309021,0.13091418,0.146864316
Zygoptera,80.851,72.472,22.098,20.151,22.924,21.696,4.868,4.868,4.911,4.911,0.647276085,0.636097561,0.117195293,0.154998863
Zygoptera,68.373,63.502,19.537,18.965,20.595,20.257,4.678,4.593,4.741,4.657,0.65364851,0.638453501,0.12817259,0.155599488
Zygoptera,72.984,66.855,20.786,19.897,21.95,20.997,4.741,4.657,4.805,4.678,0.668273867,0.661290323,0.133434022,0.144419034
Zygoptera,94.394,87.299,24.913,24.003,26.458,25.4,5.228,5.207,5.313,5.334,0.6752,0.683333333,0.128713755,0.145743327
Zygoptera,83.821,75.414,22.966,22.246,24.384,23.389,4.953,4.826,5.122,4.911,0.6875,0.732126697,0.130822214,0.148822805
Zygoptera,83.086,77.15,22.966,21.421,24.045,22.86,5.017,5.038,5.017,5.059,0.685739437,0.697222222,0.135594543,0.154065666
Zygoptera,78.297,70.066,20.341,18.69,21.802,19.685,4.932,4.868,4.995,4.89,0.676699029,0.620430108,0.11735463,0.118160789
Zygoptera,82.328,77.1,22.924,22.225,24.194,23.178,4.868,4.868,4.932,4.89,0.648293963,0.683105023,0.125297949,0.143485112
Zygoptera,79.939,72.173,22.924,22.035,26.543,23.008,4.636,4.657,5.165,4.699,0.72169059,0.710211592,0.14460283,0.140496994
Zygoptera,88.628,81.333,24.426,23.156,25.21,24.299,5.038,4.995,5.122,5.08,0.653232578,0.68554007,0.12029713,0.137219683
Zygoptera,82.254,79.133,22.818,23.135,24.426,24.448,4.89,4.974,4.932,5.017,0.713171577,0.668398268,0.126448398,0.14441174
Zygoptera,88.745,81.004,21.717,21.061,22.394,22.733,5.228,5.059,5.271,5.186,0.642722117,0.511173184,0.087314302,0.132386797
Zygoptera,35.509,33.091,14.499,13.885,15.452,14.711,3.408,3.45,3.429,3.471,0.698630137,0.671942446,0.155082609,0.175005451
Zygoptera,46.564,44.019,16.341,15.939,17.209,16.806,3.979,4.022,4.022,4.149,0.728167282,0.715365239,0.156405962,0.179620333
Zygoptera,41.761,40.917,15.558,15.409,16.531,16.171,3.81,3.852,3.81,3.979,0.709346991,0.717277487,0.163003817,0.167239471
Zygoptera,42.708,39.911,16.023,15.155,17.124,16.108,3.747,3.852,3.852,4.064,0.710754017,0.727989488,0.160355902,0.180121936
Zygoptera,42.018,38.91,15.346,14.605,16.362,15.536,3.852,3.81,3.852,3.831,0.695989651,0.692098093,0.167606555,0.182759874
Zygoptera,74.933,70.783,21.569,20.849,22.945,21.971,4.699,4.72,4.72,4.741,0.689114391,0.670520231,0.130884917,0.136888215
Zygoptera,76.757,74.927,19.558,21.802,21.484,22.394,4.847,4.911,4.89,4.974,0.670935961,0.623818526,0.099249814,0.119821492
Zygoptera,89.394,82.35,21.95,20.616,24.045,22.606,5.207,5.186,5.207,5.186,0.668133803,0.651685393,0.115344513,0.135421149
Zygoptera,78.334,72.987,22.627,21.802,23.77,23.156,4.678,4.699,4.699,4.784,0.682101514,0.685557587,0.11667594,0.137115651
Zygoptera,82.982,73.726,22.246,20.214,22.902,21.632,4.932,4.868,4.974,4.868,0.633086876,0.663405088,0.09116872,0.1279448
Zygoptera,75.298,70.83,21.167,21.357,21.95,22.31,4.636,4.551,4.657,4.614,0.639344262,0.676470588,0.099411396,0.127757751
Zygoptera,76.182,72.017,20.511,21.527,22.479,22.098,4.953,4.763,5.059,4.763,0.627118644,0.729885058,0.121884467,0.112397929
Zygoptera,83.551,75.244,23.453,22.458,24.871,23.601,4.741,4.741,4.784,4.741,0.632340426,0.696860987,0.111271292,0.134286135
Zygoptera,70.805,63.629,21.273,20.659,22.818,21.95,4.445,4.403,4.466,4.424,0.66419295,0.722275796,0.11335649,0.13664349
Zygoptera,90.383,80.786,25.019,23.686,26.458,25.019,4.868,4.72,4.995,4.847,0.6728,0.676818951,0.112873382,0.119044459
Zygoptera,96.842,86.565,25.527,23.664,26.882,25.485,5.186,5.08,5.228,5.101,0.690551181,0.666112957,0.122142534,0.138685176
Zygoptera,98.671,89.2,23.41,22.881,25.167,24.49,5.398,5.355,5.419,5.355,0.638351556,0.652549698,0.114689995,0.146944682
Zygoptera,81.525,75.74,23.199,22.394,24.405,23.453,4.763,4.699,5.017,4.911,0.662619254,0.653429603,0.116329925,0.132332951
Zygoptera,81.18,73.341,23.241,21.929,24.151,22.733,4.932,4.763,5.059,4.868,0.682734444,0.697392924,0.121265812,0.135185558
Zygoptera,84.285,73.775,23.029,22.416,24.257,23.156,4.847,4.678,4.953,4.763,0.685863874,0.650822669,0.111654184,0.139192871
Zygoptera,85.251,78.514,22.818,21.611,23.664,22.289,5.017,4.89,5.186,5.017,0.627906977,0.585944919,0.101078749,0.0984224
Zygoptera,55.93,52.4,18.754,18.013,19.812,18.965,4.149,4.085,4.318,4.149,0.678418803,0.736607143,0.142251953,0.151801838
Zygoptera,64.731,59.815,19.389,18.479,20.447,19.812,4.445,4.403,4.466,4.403,0.667701863,0.672008547,0.124193118,0.149404167
Zygoptera,56.14,52.682,18.034,17.272,18.965,18.563,4.297,4.255,4.297,4.318,0.649553571,0.688711517,0.14979972,0.173287335
Zygoptera,48.241,44.929,17.103,16.447,18.309,17.738,3.874,3.937,4.064,3.937,0.676300578,0.704057279,0.151865801,0.144309939
Zygoptera,43.593,40.126,16.574,15.685,17.441,16.447,3.662,3.704,3.704,3.852,0.692961165,0.705276705,0.151498125,0.170472765
Zygoptera,50.167,44.73,17.526,16.849,18.479,17.632,4.001,3.895,4.128,4.001,0.671248568,0.702280912,0.148224923,0.167503775
Zygoptera,50.889,46.489,18.098,17.357,19.135,18.457,3.916,3.81,4.001,3.831,0.680309735,0.674311927,0.143077176,0.155425736
Zygoptera,73.432,67.527,20.955,20.151,22.267,21.273,4.72,4.657,4.763,4.741,0.629277567,0.63880597,0.137238202,0.142199039
Zygoptera,51.265,46.981,16.806,16.891,17.992,17.78,4.064,3.979,4.149,4.001,0.662352941,0.652380952,0.131317669,0.159192696
