coll_uniq_id,Collection Unique ID,Project Unique ID,Suborder,Family,Genus,Species,Species name,Sex,Wing Side,Area FW (mm2),Area HW (mm2),Length (inner) FW (mm),Length (inner) HW (mm),Length (outer) FW (mm),Length (outer) HW (mm),Width (inner) FW (mm),Width (inner) HW (mm),Width (outer) FW (mm),Width (outer) HW (mm),Widest ratio FW,Widest ratio HW,Slope of thickness FW,Slope of thickness HW,Apex ratio FW,Apex ratio HW,Tip angle FW (°),Tip angle HW (°),Scale calib factor (px/mm),Country,State,County,North America,Mexico,South America,Central America,Upload Date,Bisque Unique ID,WRK-WS ID,Collection,Scan Device,User,Notes,Filename,Bisque Image Link
36546,36546,UA-000624,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,F,right,86.443,79.991,23.029,21.95,24.194,22.797,5.017,5.249,5.059,5.398,0.622047244,0.61095636,0.121389927,0.137510379,0.560669456,0.537254902,131.263802,135.2817893,47.244,United States,Texas,Briscoe,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:05:42,00-HmHhE3o7Bwy5TWBLtM3EFo,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000624.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-HmHhE3o7Bwy5TWBLtM3EFo
41788,41788,UA-001324,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,F,right,80.232,73.759,22.162,21.04,23.093,22.394,4.847,4.826,4.911,4.911,0.626031164,0.680529301,0.121319498,0.145627308,0.495689655,0.5,136.1831035,132.3847429,47.244,United States,Texas,Marion,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:05:35,00-xMCs8siKdTTFWUaCbbvBcQ,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000324.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-xMCs8siKdTTFWUaCbbvBcQ
49389,49389,UA-000057,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,F,right,83.776,76.671,22.31,20.807,23.728,22.797,5.017,4.995,5.08,5.017,0.613737734,0.644382544,0.129991093,0.156677211,0.445833333,0.489451477,130.5716401,132.0372561,47.244,United States,Texas,Harrison,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:02:01,00-zqnzRYdVc4T8EYNn9siEPT,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000057.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-zqnzRYdVc4T8EYNn9siEPT
37391,37391,UA-000056,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,F,right,77.464,67.996,21.781,20.616,23.283,21.696,4.741,4.572,4.741,4.572,0.662727273,0.637073171,0.117456232,0.132900453,0.473214286,0.430555556,131.5669651,132.9396348,47.244,United States,Texas,Hidalgo,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:01:53,00-VDN9zXDnNMJVjnrPeENQMU,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000056.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-VDN9zXDnNMJVjnrPeENQMU
36630,36630,UA-000052,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,F,right,89.983,82.506,23.241,22.416,24.469,23.834,5.101,5.059,5.207,5.144,0.689446367,0.653641208,0.115788158,0.145273576,0.524390244,0.502057613,132.2318805,131.1896269,47.244,United States,Texas,Cameron,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:00:13,00-nzbX5fJKKz5ifXnpN6vcRj,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000052.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-nzbX5fJKKz5ifXnpN6vcRj
33108,33108,UA-000054,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,72.059,66.902,20.934,20.235,21.823,21.188,4.593,4.551,4.657,4.593,0.652764307,0.692307692,0.118525123,0.142424629,0.5,0.479262673,135.0200243,134.6073328,47.244,United States,Texas,Marion,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:00:55,00-kNk3NupY4euif77fhNqnQJ,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000054.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-kNk3NupY4euif77fhNqnQJ
24428,24428,UA-000051,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,79.693,71.136,21.463,19.939,22.352,21.378,4.932,4.911,4.974,4.911,0.633522727,0.654455446,0.123052901,0.164522442,0.480851064,0.495689655,135.0383644,131.9597196,47.244,United States,Texas,Brazos,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:00:34,00-CckTWMHqwqhxFSwKJX6APo,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000051.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-CckTWMHqwqhxFSwKJX6APo
34883,34883,UA-000050,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,80.078,71.26,22.14,20.341,22.987,21.357,4.932,4.805,4.953,4.847,0.684162063,0.647175421,0.130712462,0.135128516,0.444444444,0.515283843,129.030597,132.1792027,47.244,United States,Texas,Harrison,TRUE,TRUE,FALSE,TRUE,9/20/2017 16:00:24,00-McrTRJNrzTLaYZnTY3RX7X,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000050.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-McrTRJNrzTLaYZnTY3RX7X
19621,19621,UA-000043,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,61.924,56.035,18.69,18.479,19.558,18.817,4.297,4.276,4.403,4.339,0.45995671,0.664791901,0.113366824,0.136907053,0.514423077,0.551219512,137.0957361,136.4928681,47.244,United States,Texas,Gonzales,TRUE,TRUE,FALSE,TRUE,9/20/2017 15:59:53,00-fgfwaQ7mAvBFXoHgX5iSnX,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000043.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-fgfwaQ7mAvBFXoHgX5iSnX
26627,26627,UA-000048,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,83.528,77.685,22.035,21.273,22.966,22.056,5.144,5.08,5.165,5.165,0.655299539,0.659309021,0.13091418,0.146864316,0.491803279,0.540983607,131.5250993,133.728522,47.244,United States,Nebraska,Cherry,TRUE,TRUE,FALSE,TRUE,9/20/2017 15:59:40,00-TcXpPHkxvrSf8yxjKMVBE4,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000048.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-TcXpPHkxvrSf8yxjKMVBE4
33457,33457,UA-000046,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,80.851,72.472,22.098,20.151,22.924,21.696,4.868,4.868,4.911,4.911,0.647276085,0.636097561,0.117195293,0.154998863,0.504310345,0.448275862,136.177445,131.8547792,47.244,United States,Texas,Brazos,TRUE,TRUE,FALSE,TRUE,9/20/2017 15:58:51,00-Jux7x3iW2SstTeab7r7KA3,None,UA,JCA_epson_v700_1,Rutgers Student,,UA-000046.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-Jux7x3iW2SstTeab7r7KA3
27090,27090,UA-000621,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,68.373,63.502,19.537,18.965,20.595,20.257,4.678,4.593,4.741,4.657,0.65364851,0.638453501,0.12817259,0.155599488,0.495535714,0.513636364,134.9260004,135.4240364,47.244,United States,Texas,Presidio,TRUE,TRUE,FALSE,TRUE,9/8/2017 13:22:05,00-NPJ6uQY4nPeR2G7MLTd3ta,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-000621.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-NPJ6uQY4nPeR2G7MLTd3ta
34111,34111,UA-000620,Zygoptera,Coenagrionidae,Argia,apicalis,Argia apicalis,M,right,72.984,66.855,20.786,19.897,21.95,20.997,4.741,4.657,4.805,4.678,0.668273867,0.661290323,0.133434022,0.144419034,0.515418502,0.524886878,135.9957857,129.9697221,47.244,United States,Texas,Brazos,TRUE,TRUE,FALSE,TRUE,9/8/2017 12:58:09,00-4Z2xV9SQXBVtBmxD3aTRWo,None,UA,JCA_epson_v750_1,Will Kuhn,,Ua-000620.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-4Z2xV9SQXBVtBmxD3aTRWo
37224,37224,UA-007709,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,F,right,94.394,87.299,24.913,24.003,26.458,25.4,5.228,5.207,5.313,5.334,0.6752,0.683333333,0.128713755,0.145743327,0.474103586,0.543650794,127.1905995,128.0668371,47.244,United States,Texas,Comal,TRUE,TRUE,FALSE,TRUE,3/27/2018 21:49:31,00-vhoarpGhay8GRDHiyeqDVD,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007709_rescanned.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-vhoarpGhay8GRDHiyeqDVD
43114,43114,UA-007708,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,F,right,83.821,75.414,22.966,22.246,24.384,23.389,4.953,4.826,5.122,4.911,0.6875,0.732126697,0.130822214,0.148822805,0.462809917,0.495689655,130.7333986,133.8846495,47.244,United States,Texas,Kerr,TRUE,TRUE,FALSE,TRUE,2/6/2018 22:12:15,00-6fzJ3ct7wSFiGvG4RGpcYB,None,UA,RUN_epson_v500_1,Rutgers Student,,UA-007708.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-6fzJ3ct7wSFiGvG4RGpcYB
43038,43038,UA-007684,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,F,right,83.086,77.15,22.966,21.421,24.045,22.86,5.017,5.038,5.017,5.059,0.685739437,0.697222222,0.135594543,0.154065666,0.447257384,0.464435146,134.041236,134.7342719,47.244,United States,Texas,Kerr,TRUE,TRUE,FALSE,TRUE,2/2/2018 16:41:56,00-mqW47Zzusu3BNEmSgfbBmd,None,UA,RUN_epson_v500_1,Rutgers Student,,UA- 007684.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-mqW47Zzusu3BNEmSgfbBmd
43000,43000,UA-001187,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,F,right,78.297,70.066,20.341,18.69,21.802,19.685,4.932,4.868,4.995,4.89,0.676699029,0.620430108,0.11735463,0.118160789,0.487288136,0.506493507,132.5786586,132.425643,47.244,United States,Texas,Kerr,TRUE,TRUE,FALSE,TRUE,9/19/2017 12:50:07,00-9RPpMuFouThJQzLZkRUkv5,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001187.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-9RPpMuFouThJQzLZkRUkv5
25318,25318,UA-007761,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,M,right,82.328,77.1,22.924,22.225,24.194,23.178,4.868,4.868,4.932,4.89,0.648293963,0.683105023,0.125297949,0.143485112,0.472103004,0.454545455,133.1614667,128.8720953,47.244,United States,Texas,Bexar,TRUE,TRUE,FALSE,TRUE,2/10/2018 1:30:45,00-cdSQaZHmq2fMRG7gHXfoWQ,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007761.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-cdSQaZHmq2fMRG7gHXfoWQ
34781,34781,UA-007762,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,M,right,79.939,72.173,22.924,22.035,26.543,23.008,4.636,4.657,5.165,4.699,0.72169059,0.710211592,0.14460283,0.140496994,0.356557377,0.427927928,127.481181,132.5185022,47.244,United States,Texas,Comal,TRUE,TRUE,FALSE,TRUE,2/10/2018 1:30:30,00-SfEMibYrHa599yAypdRNxM,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007762.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-SfEMibYrHa599yAypdRNxM
46687,46687,UA-007705,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,M,right,88.628,81.333,24.426,23.156,25.21,24.299,5.038,4.995,5.122,5.08,0.653232578,0.68554007,0.12029713,0.137219683,0.516528926,0.504166667,126.6450527,128.5352829,47.244,United States,Texas,Uvalde,TRUE,TRUE,FALSE,TRUE,2/6/2018 22:12:17,00-aMJzPMfGemYyXsd559ckJT,None,UA,RUN_epson_v500_1,Rutgers Student,,UA-007705.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-aMJzPMfGemYyXsd559ckJT
34812,34812,UA-007692,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,M,right,82.254,79.133,22.818,23.135,24.426,24.448,4.89,4.974,4.932,5.017,0.713171577,0.668398268,0.126448398,0.14441174,0.429184549,0.502109705,129.1418111,131.1614764,47.244,United States,Texas,Comal,TRUE,TRUE,FALSE,TRUE,2/6/2018 2:01:11,00-cP5hiEuikWVFFWqZiowXtc,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007692.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-cP5hiEuikWVFFWqZiowXtc
34501,34501,UA-001184,Zygoptera,Coenagrionidae,Argia,barretti,Argia barretti,M,right,88.745,81.004,21.717,21.061,22.394,22.733,5.228,5.059,5.271,5.186,0.642722117,0.511173184,0.087314302,0.132386797,0.40562249,0.473469388,126.2284638,144.5804635,47.244,United States,Texas,Edwards,TRUE,TRUE,FALSE,TRUE,9/19/2017 12:52:23,00-ppx45cmZ7kZTdbzdmyQuRa,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001184.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ppx45cmZ7kZTdbzdmyQuRa
18161,18161,UA-007665,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,left,32.397,31.379,12.7,12.785,14.139,13.483,3.408,3.556,3.408,3.577,0.718562874,0.712715856,0.177995955,0.184344515,0.409937888,0.485207101,132.8311652,135.3653239,47.244,United States,Texas,Tyler,TRUE,FALSE,FALSE,FALSE,2/14/2018 23:14:43,00-ZgG7fdhpgYzaKr7wXQkioc,None,UA,RUN_epson_v500_1,Rutgers Student,,UA-007665.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-ZgG7fdhpgYzaKr7wXQkioc
23771,23771,UA-007698,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,right,35.509,33.091,14.499,13.885,15.452,14.711,3.408,3.45,3.429,3.471,0.698630137,0.671942446,0.155082609,0.175005451,0.432098765,0.475609756,136.8778568,136.775358,47.244,United States,Texas,Jasper,TRUE,FALSE,FALSE,FALSE,2/6/2018 22:37:39,00-WV38GuoYFZScxh2tgHf8vL,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007698.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-WV38GuoYFZScxh2tgHf8vL
47228,47228,UA-007699,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,right,46.564,44.019,16.341,15.939,17.209,16.806,3.979,4.022,4.022,4.149,0.728167282,0.715365239,0.156405962,0.179620333,0.468421053,0.479591837,137.6590413,134.7181121,47.244,United States,Florida,Alachua,TRUE,FALSE,FALSE,FALSE,2/6/2018 22:37:34,00-CPJ4TN8MJQQsVQw2sbanEn,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007699.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-CPJ4TN8MJQQsVQw2sbanEn
27307,27307,UA-007697,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,right,41.761,40.917,15.558,15.409,16.531,16.171,3.81,3.852,3.81,3.979,0.709346991,0.717277487,0.163003817,0.167239471,0.477777778,0.430851064,137.4977435,137.7415954,47.244,United States,Texas,Lamar,TRUE,FALSE,FALSE,FALSE,2/6/2018 22:37:28,00-UxpnSM54jasDHBTeCskR5X,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007697.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-UxpnSM54jasDHBTeCskR5X
32804,32804,UA-007700,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,right,42.708,39.911,16.023,15.155,17.124,16.108,3.747,3.852,3.852,4.064,0.710754017,0.727989488,0.160355902,0.180121936,0.434065934,0.46875,135.0652317,133.8407543,47.244,United States,Arkansas,Montgomery,TRUE,FALSE,FALSE,FALSE,2/6/2018 22:37:23,00-cuw9rr7NvWuC6RwkK3DjoK,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007700.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-cuw9rr7NvWuC6RwkK3DjoK
25141,25141,UA-007702,Zygoptera,Coenagrionidae,Argia,bipunctulata,Argia bipunctulata,M,right,42.018,38.91,15.346,14.605,16.362,15.536,3.852,3.81,3.852,3.831,0.695989651,0.692098093,0.167606555,0.182759874,0.450549451,0.453038674,136.161886,130.2743995,47.244,United States,Arkansas,Montgomery,TRUE,FALSE,FALSE,FALSE,2/6/2018 22:36:03,00-fmUAEFFEMAEJoaZWFWu3i,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007702.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-fmUAEFFEMAEJoaZWFWu3i
24433,24433,UA-007686,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,F,right,74.933,70.783,21.569,20.849,22.945,21.971,4.699,4.72,4.72,4.741,0.689114391,0.670520231,0.130884917,0.136888215,0.493273543,0.464285714,131.4174482,128.5257513,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,2/3/2018 2:43:06,00-da7Uc8DHLzZhcQBm4iKQgJ,None,UA,RUN_epson_v550_1,Rutgers Student,,UA- 007686.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-da7Uc8DHLzZhcQBm4iKQgJ
26633,26633,UA-001328,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,F,right,76.757,74.927,19.558,21.802,21.484,22.394,4.847,4.911,4.89,4.974,0.670935961,0.623818526,0.099249814,0.119821492,0.489177489,0.514893617,130.2489654,128.8427583,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,9/26/2017 22:39:20,00-mGYxRVY7fR4ueajfUES8We,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001328.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-mGYxRVY7fR4ueajfUES8We
46910,46910,UA-001188,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,F,right,89.394,82.35,21.95,20.616,24.045,22.606,5.207,5.186,5.207,5.186,0.668133803,0.651685393,0.115344513,0.135421149,0.471544715,0.485714286,128.0330139,130.0893659,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,9/19/2017 12:50:23,00-irpKSVe875mgZ9oPqLcRyR,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001188.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-irpKSVe875mgZ9oPqLcRyR
30557,30557,UA-007694,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,M,right,78.334,72.987,22.627,21.802,23.77,23.156,4.678,4.699,4.699,4.784,0.682101514,0.685557587,0.11667594,0.137115651,0.441441441,0.477876106,133.0645503,133.9674804,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,2/6/2018 2:01:05,00-bQpJA32qNCrKoFddbt5fYA,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007694.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-bQpJA32qNCrKoFddbt5fYA
46896,46896,UA-001195,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,M,right,82.982,73.726,22.246,20.214,22.902,21.632,4.932,4.868,4.974,4.868,0.633086876,0.663405088,0.09116872,0.1279448,0.476595745,0.508695652,122.5439955,127.3130288,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,9/26/2017 22:41:34,00-pMxWVQAaoJJjpybUnD2FcX,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001195.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-pMxWVQAaoJJjpybUnD2FcX
47231,47231,UA-001192,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,M,right,75.298,70.83,21.167,21.357,21.95,22.31,4.636,4.551,4.657,4.614,0.639344262,0.676470588,0.099411396,0.127757751,0.477272727,0.481651376,130.8858037,131.7121394,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,9/19/2017 12:49:56,00-LbrgtXP9yHXbFkiEGtNZSM,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001192.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-LbrgtXP9yHXbFkiEGtNZSM
47233,47233,UA-001186,Zygoptera,Coenagrionidae,Argia,cuprea,Argia cuprea,M,right,76.182,72.017,20.511,21.527,22.479,22.098,4.953,4.763,5.059,4.763,0.627118644,0.729885058,0.121884467,0.112397929,0.531380753,0.493333333,126.951947,127.5780887,47.244,United States,Texas,Real,TRUE,TRUE,TRUE,TRUE,9/19/2017 12:49:10,00-CdCnFMD9zjwbp5J7pHpdm3,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001186.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-CdCnFMD9zjwbp5J7pHpdm3
RWG-000121,RWG-000121,RWG-000121,Zygoptera,Coenagrionidae,Argia,dives,Argia dives,F,right,83.551,75.244,23.453,22.458,24.871,23.601,4.741,4.741,4.784,4.741,0.632340426,0.696860987,0.111271292,0.134286135,0.424778761,0.5,129.5959416,133.2555029,47.244,Ecuador,Morona Santiago,,FALSE,FALSE,TRUE,FALSE,8/25/2017 17:09:07,00-2TCWuzjvjBxt3EFWra57cL,None,RWG,RWG_epson_v750_1,catamariasuarez,,RWG-000121.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-2TCWuzjvjBxt3EFWra57cL
RWG-000120,RWG-000120,RWG-000120,Zygoptera,Coenagrionidae,Argia,dives,Argia dives,M,right,70.805,63.629,21.273,20.659,22.818,21.95,4.445,4.403,4.466,4.424,0.66419295,0.722275796,0.11335649,0.13664349,0.45971564,0.468899522,131.2194795,135.4014225,47.244,Ecuador,Morona Santiago,,FALSE,FALSE,TRUE,FALSE,8/25/2017 17:08:29,00-UH324bZ9oaLMaz2MexyabJ,None,RWG,RWG_epson_v750_1,catamariasuarez,,RWG-000120.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-UH324bZ9oaLMaz2MexyabJ
48642,48642,UA-007693,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,F,right,90.383,80.786,25.019,23.686,26.458,25.019,4.868,4.72,4.995,4.847,0.6728,0.676818951,0.112873382,0.119044459,0.487288136,0.493449782,128.7042711,127.0574476,47.244,United States,Oregon,Grant,TRUE,FALSE,FALSE,FALSE,2/6/2018 2:01:16,00-5bdn56r4nZSXu2QGeVjhGL,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007693.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-5bdn56r4nZSXu2QGeVjhGL
45360,45360,UA-007691,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,F,right,96.842,86.565,25.527,23.664,26.882,25.485,5.186,5.08,5.228,5.101,0.690551181,0.666112957,0.122142534,0.138685176,0.4048583,0.439834025,127.3396228,131.3861865,47.244,United States,California,Mendocino,TRUE,FALSE,FALSE,FALSE,2/6/2018 2:01:15,00-4Jhx6BNgbevco6wnB6DJZh,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007691.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-4Jhx6BNgbevco6wnB6DJZh
37579,37579,UA-001329,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,F,right,98.671,89.2,23.41,22.881,25.167,24.49,5.398,5.355,5.419,5.355,0.638351556,0.652549698,0.114689995,0.146944682,0.4296875,0.470355731,130.3747975,132.8065921,47.244,United States,California,Butte,TRUE,FALSE,FALSE,FALSE,9/26/2017 22:43:48,00-7DxAw8f2H8npMqTQQBwrh7,None,UA,JCA_epson_v750_1,Will Kuhn,,UA-001329.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-7DxAw8f2H8npMqTQQBwrh7
29503,29503,UA-007695,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,M,right,81.525,75.74,23.199,22.394,24.405,23.453,4.763,4.699,5.017,4.911,0.662619254,0.653429603,0.116329925,0.132332951,0.489451477,0.474137931,127.0994638,123.7323003,47.244,United States,Nebraska,Cherry,TRUE,FALSE,FALSE,FALSE,2/6/2018 2:01:09,00-WAZ4zJ3dFF4mfwa9TCNoVb,None,UA,RUN_epson_v550_1,Rutgers Student,,UA-007695.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-WAZ4zJ3dFF4mfwa9TCNoVb
48663,48663,UA-007689,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,M,right,81.18,73.341,23.241,21.929,24.151,22.733,4.932,4.763,5.059,4.868,0.682734444,0.697392924,0.121265812,0.135185558,0.543933054,0.495652174,127.4784217,130.3157509,47.244,United States,Oregon,Grant,TRUE,FALSE,FALSE,FALSE,2/3/2018 2:43:16,00-2qA4fNsFNqSgCCFDEa9vXm,None,UA,RUN_epson_v550_1,Rutgers Student,,UA- 007689.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-2qA4fNsFNqSgCCFDEa9vXm
30388,30388,UA-007685,Zygoptera,Coenagrionidae,Argia,emma,Argia emma,M,right,84.285,73.775,23.029,22.416,24.257,23.156,4.847,4.678,4.953,4.763,0.685863874,0.650822669,0.111654184,0.139192871,0.517094017,0.511111111,133.8330454,137.4779044,47.244,United States,California,Butte,TRUE,FALSE,FALSE,FALSE,2/2/2018 16:40:36,00-LQvh2dMbVn9b9cKXz9GQb5,None,UA,RUN_epson_v500_1,Rutgers Student,,UA- 007685.tif,https://bisque.cyverse.org/client_service/view?resource=https://bisque.cyverse.org/data_service/00-LQvh2dMbVn9b9cKXz9GQb5
